Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
xenobiotic catabolic process (GO:0042178)	1/7	0.0936702052860262	0.47167229409324607	0	0	11.819544364508394	27.988386986969154	GSTM1
alditol metabolic process (GO:0019400)	1/7	0.0936702052860262	0.47167229409324607	0	0	11.819544364508394	27.988386986969154	COQ3
negative regulation of RIG-I signaling pathway (GO:0039536)	1/7	0.0936702052860262	0.47167229409324607	0	0	11.819544364508394	27.988386986969154	SEC14L1
L-methionine salvage (GO:0071267)	1/7	0.0936702052860262	0.47167229409324607	0	0	11.819544364508394	27.988386986969154	APIP
regulation of cellular response to insulin stimulus (GO:1900076)	1/7	0.0936702052860262	0.47167229409324607	0	0	11.819544364508394	27.988386986969154	NGFR
regulation of DNA repair (GO:0006282)	2/37	0.09393854173788635	0.47167229409324607	0	0	4.061062403300671	9.604877664140924	RPS3;UBE2V1
response to steroid hormone (GO:0048545)	2/37	0.09393854173788635	0.47167229409324607	0	0	4.061062403300671	9.604877664140924	ABCA2;WBP2
fibroblast growth factor receptor signaling pathway (GO:0008543)	3/78	0.0955530918045449	0.47167229409324607	0	0	2.847246376811594	6.685543055953831	UBA52;POLR2J;POLR2L
mitochondrion disassembly (GO:0061726)	2/38	0.09827908827085222	0.47167229409324607	0	0	3.9480545527476933	9.159265503794593	BNIP3;ATG4C
regulation of cellular amide metabolic process (GO:0034248)	2/38	0.09827908827085222	0.47167229409324607	0	0	3.9480545527476933	9.159265503794593	RPL10;ATP13A2
homotypic cell-cell adhesion (GO:0034109)	2/38	0.09827908827085222	0.47167229409324607	0	0	3.9480545527476933	9.159265503794593	TYRO3;HSPB1
protein lipidation (GO:0006497)	4/127	0.1022078545798626	0.47167229409324607	0	0	2.3175757575757574	5.285803375061996	DPM3;PORCN;RTN4RL1;ATG4C
negative regulation of signal transduction (GO:0009968)	7/283	0.10235486442374432	0.47167229409324607	0	0	1.8131260656436488	4.132675358527181	NTRK1;YTHDF2;TYRO3;IFT122;TAX1BP3;UBA52;CBLN1
negative regulation of protein catabolic process (GO:0042177)	2/39	0.10267508821972908	0.47167229409324607	0	0	3.8411552346570397	8.743182846793678	NELL1;SIRT2
purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	2/39	0.10267508821972908	0.47167229409324607	0	0	3.8411552346570397	8.743182846793678	ATP5C1;ATP5J2
cellular response to amino acid starvation (GO:0034198)	2/39	0.10267508821972908	0.47167229409324607	0	0	3.8411552346570397	8.743182846793678	RRAGA;MTOR
acyl-CoA metabolic process (GO:0006637)	2/39	0.10267508821972908	0.47167229409324607	0	0	3.8411552346570397	8.743182846793678	ACOT9;SUCLG1
protein catabolic process (GO:0030163)	3/81	0.10404941352804958	0.47167229409324607	0	0	2.73731884057971	6.194249686397644	FBXO2;USE1;MTOR
protein insertion into mitochondrial membrane (GO:0051204)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	COX18
neuron projection extension involved in neuron projection guidance (GO:1902284)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SLIT1
positive regulation of extracellular matrix assembly (GO:1901203)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	DAG1
regulation of establishment of protein localization to mitochondrion (GO:1903747)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	HAX1
late endosome to vacuole transport (GO:0045324)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	TMEM50B
positive regulation of mitochondrial calcium ion concentration (GO:0051561)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	TGM2
regulation of chaperone-mediated autophagy (GO:1904714)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	ATP13A2
response to epinephrine (GO:0071871)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SIRT2
negative regulation of protein homooligomerization (GO:0032463)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	PEX14
positive regulation of protein localization to Cajal body (GO:1904871)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CCT3
SMAD protein complex assembly (GO:0007183)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	EID2
cellular cation homeostasis (GO:0030003)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	ATP13A2
regulation of muscle organ development (GO:0048634)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CENPF
regulation of endodeoxyribonuclease activity (GO:0032071)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	RPS3
regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SARM1
axon extension involved in axon guidance (GO:0048846)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SLIT1
Schwann cell development (GO:0014044)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SIRT2
TORC1 signaling (GO:0038202)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	MTOR
kinetochore assembly (GO:0051382)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CENPF
positive regulation of tumor necrosis factor biosynthetic process (GO:0042535)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	HSPB1
cellular response to epinephrine stimulus (GO:0071872)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SIRT2
negative regulation of centriole replication (GO:0046600)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	KAT2A
histone H4 deacetylation (GO:0070933)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SIRT2
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	TMEM50B
exocrine system development (GO:0035272)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	PPDPF
fatty acid alpha-oxidation (GO:0001561)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	PECR
regulation of cytoplasmic mRNA processing body assembly (GO:0010603)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CNOT6
peripheral nervous system axon ensheathment (GO:0032292)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SIRT2
negative regulation of neuron projection regeneration (GO:0070571)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	RTN4RL1
response to hydroperoxide (GO:0033194)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	STX2
positive regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902110)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	BNIP3
monocyte activation (GO:0042117)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	ADAM9
negative regulation of bone remodeling (GO:0046851)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CALCA
calcium ion import into cytosol (GO:1902656)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	TRPV1
regulation of protein localization to Cajal body (GO:1904869)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CCT3
acylglycerol acyl-chain remodeling (GO:0036155)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	PNPLA2
positive regulation of TORC1 signaling (GO:1904263)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	RRAGA
regulation of long term synaptic depression (GO:1900452)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	CBLN1
positive regulation of viral entry into host cell (GO:0046598)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	TRIM11
calcium ion import across plasma membrane (GO:0098703)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	TRPV1
succinate metabolic process (GO:0006105)	1/8	0.10631791157018673	0.47167229409324607	0	0	10.130524152106887	22.70576166577243	SUCLG1
C-terminal protein amino acid modification (GO:0018410)	3/82	0.10694590178233872	0.47167229409324607	0	0	2.7025316455696204	6.041326162554937	RTN4RL1;ATG4C;LCMT1
intraciliary transport involved in cilium assembly (GO:0035735)	2/40	0.10712416368170764	0.47167229409324607	0	0	3.739882196465894	8.354024346171547	IFT122;WDR35
autophagy of mitochondrion (GO:0000422)	2/40	0.10712416368170764	0.47167229409324607	0	0	3.739882196465894	8.354024346171547	BNIP3;ATG4C
positive regulation of Ras protein signal transduction (GO:0046579)	2/40	0.10712416368170764	0.47167229409324607	0	0	3.739882196465894	8.354024346171547	NTRK1;GPR35
ER to Golgi vesicle-mediated transport (GO:0006888)	5/180	0.10797181689684766	0.47167229409324607	0	0	2.038164754953076	4.536720438269777	DCTN6;RAB1A;SEC23IP;TRAPPC1;CNIH4
DNA repair (GO:0006281)	7/288	0.10952802498562418	0.47167229409324607	0	0	1.780406112622985	3.937501339676817	ALKBH3;ENDOV;RPS3;RAD54L;UBE2V1;UBA52;MTOR
negative regulation of neuron death (GO:1901215)	3/83	0.10987366285135117	0.47167229409324607	0	0	2.668614130434783	5.893431739977022	NTRK1;TYRO3;ATP13A2
negative regulation of cell projection organization (GO:0031345)	2/41	0.11162399187780243	0.47167229409324607	0	0	3.643802647412756	7.9894719050069485	NGFR;RTN4RL1
positive regulation of viral transcription (GO:0050434)	2/41	0.11162399187780243	0.47167229409324607	0	0	3.643802647412756	7.9894719050069485	POLR2J;POLR2L
cellular response to hypoxia (GO:0071456)	4/132	0.11346024537617738	0.47167229409324607	0	0	2.226477272727273	4.8454886435529625	BNIP3;UBA52;SIRT2;MTOR
positive regulation of protein localization to nucleus (GO:1900182)	2/42	0.11617230407923625	0.47167229409324607	0	0	3.5525270758122742	7.647456862992851	CCT3;NGFR
secretory granule organization (GO:0033363)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	BLOC1S1
negative regulation of serine-type endopeptidase activity (GO:1900004)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	SPINK2
positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901838)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	MTOR
negative regulation of leukocyte chemotaxis (GO:0002689)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	DDT
RNA destabilization (GO:0050779)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	YTHDF2
acidic amino acid transport (GO:0015800)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	PRAF2
regulation of protein acetylation (GO:1901983)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	CAMK1
anoikis (GO:0043276)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	MTOR
negative regulation of catenin import into nucleus (GO:0035414)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	EMD
regulation of mast cell activation (GO:0033003)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	CRLF2
regulation of endothelial cell differentiation (GO:0045601)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	VEZF1
mitochondrial respiratory chain complex III assembly (GO:0034551)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	UQCRB
response to leucine (GO:0043201)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	MTOR
respiratory chain complex III assembly (GO:0017062)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	UQCRB
protein localization to vacuole (GO:0072665)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	LAMTOR5
mitochondrial protein processing (GO:0034982)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	UQCRC2
positive regulation of ribosome biogenesis (GO:0090070)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	TRMT112
positive regulation of rRNA processing (GO:2000234)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	TRMT112
peroxisome fission (GO:0016559)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	PEX11B
glucose import (GO:0046323)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	RAB4B
cellular response to leucine (GO:0071233)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	MTOR
cellular response to acidic pH (GO:0071468)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	TRPV1
negative regulation of serine-type peptidase activity (GO:1902572)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	SPINK2
mitochondrial fragmentation involved in apoptotic process (GO:0043653)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	BNIP3
lipoprotein biosynthetic process (GO:0042158)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	PORCN
cytoskeletal anchoring at plasma membrane (GO:0007016)	1/9	0.11878974561639767	0.47167229409324607	0	0	8.863758992805755	18.883353861350294	DAG1
response to hydrogen peroxide (GO:0042542)	2/43	0.12076688455687817	0.47167229409324607	0	0	3.4657039711191335	7.326127938285303	RPS3;ADAM9
substantia nigra development (GO:0021762)	2/43	0.12076688455687817	0.47167229409324607	0	0	3.4657039711191335	7.326127938285303	SIRT2;COX6B1
regulation of protein targeting to mitochondrion (GO:1903214)	3/88	0.12496202611219295	0.47167229409324607	0	0	2.510997442455243	5.2222353274668	UBL5;KAT2A;HAX1
positive regulation of transferase activity (GO:0051347)	4/137	0.12523372070958044	0.47167229409324607	0	0	2.1422282980177716	4.450636789696315	NTRK1;PARM1;TYRO3;RPS2
positive regulation of viral process (GO:0048524)	2/44	0.12540556955542015	0.47167229409324607	0	0	3.383015299982809	7.0238239351588545	POLR2J;POLR2L
negative regulation of cellular protein metabolic process (GO:0032269)	3/89	0.1280656722921105	0.47167229409324607	0	0	2.4816734074823055	5.100365170271286	NELL1;EIF4A3;RPS3
RNA metabolic process (GO:0016070)	5/191	0.12952052186618018	0.47167229409324607	0	0	1.916548936504199	3.9172649218555144	DDX59;EIF4A3;SNRPG;POLR2J;POLR2L
cellular response to growth factor stimulus (GO:0071363)	4/139	0.13008274784032345	0.47167229409324607	0	0	2.1102760942760943	4.304086431961557	NTRK1;HSPB1;EMD;SIRT2
negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	SEC14L1
negative regulation of cellular protein catabolic process (GO:1903363)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	NELL1
endothelium development (GO:0003158)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	EDF1
regulation of myeloid leukocyte differentiation (GO:0002761)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	MTOR
regulation of coagulation (GO:0050818)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	HS3ST5
neuron projection regeneration (GO:0031102)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	RTN4RL1
positive regulation of transcription from RNA polymerase III promoter (GO:0045945)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	MTOR
energy coupled proton transmembrane transport, against electrochemical gradient (GO:0015988)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	MT-CO1
regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	SIRT2
mitotic nuclear envelope reassembly (GO:0007084)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	EMD
response to acidic pH (GO:0010447)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	TRPV1
contractile actin filament bundle assembly (GO:0030038)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	ZYX
pyroptosis (GO:0070269)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	APIP
nerve growth factor signaling pathway (GO:0038180)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	NTRK1
regulation of triglyceride catabolic process (GO:0010896)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	PNPLA2
L-glutamate transport (GO:0015813)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	PRAF2
regulation of NLRP3 inflammasome complex assembly (GO:1900225)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	CPTP
positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	WBP2
DNA dealkylation involved in DNA repair (GO:0006307)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	ALKBH3
regulation of granulocyte differentiation (GO:0030852)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	HAX1
glycoprotein catabolic process (GO:0006516)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	FBXO2
negative regulation of interleukin-1 beta secretion (GO:0050713)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	CPTP
protein localization to synapse (GO:0035418)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	MPP4
cellular response to ATP (GO:0071318)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	TRPV1
motor neuron axon guidance (GO:0008045)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	SLIT1
mitochondrial respiratory chain complex III biogenesis (GO:0097033)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	UQCRB
DNA dealkylation (GO:0035510)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	ALKBH3
positive regulation of T cell receptor signaling pathway (GO:0050862)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	RPS3
ectoderm development (GO:0007398)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	STX2
cytochrome complex assembly (GO:0017004)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	COX18
negative regulation of centrosome duplication (GO:0010826)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	KAT2A
protein localization to mitochondrion (GO:0070585)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	COX18
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	SIRT2
stress fiber assembly (GO:0043149)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	ZYX
cellular response to leucine starvation (GO:1990253)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	MTOR
endothelial tube morphogenesis (GO:0061154)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	CCM2
protein prenylation (GO:0018342)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	CHM
regulation of axon regeneration (GO:0048679)	1/10	0.1310881440726684	0.47167229409324607	0	0	7.87849720223821	16.008202860337175	RTN4RL1
intraciliary transport (GO:0042073)	2/46	0.13480685197937015	0.48279663267030243	0	0	3.228913685592386	6.470459692265171	IFT122;WDR35
RNA secondary structure unwinding (GO:0010501)	2/46	0.13480685197937015	0.48279663267030243	0	0	3.228913685592386	6.470459692265171	DDX59;EIF4A3
negative regulation of cell proliferation (GO:0008285)	8/363	0.136745727867998	0.4847294186190225	0	0	1.6103944701418844	3.204092497028864	NTRK1;NELL1;FABP7;THAP12;WNT9A;ADAMTS8;EMD;SIRT2
positive regulation of tumor necrosis factor production (GO:0032760)	2/47	0.13956537281930567	0.4847294186190225	0	0	3.156999598876855	6.216833585412514	DDT;HSPB1
postreplication repair (GO:0006301)	2/47	0.13956537281930567	0.4847294186190225	0	0	3.156999598876855	6.216833585412514	UBE2V1;UBA52
regulation of tumor necrosis factor biosynthetic process (GO:0042534)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	HSPB1
intracellular protein transmembrane transport (GO:0065002)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	PEX14
regulation of leukocyte cell-cell adhesion (GO:1903037)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	KAT2A
negative regulation of fatty acid biosynthetic process (GO:0045717)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	ACADVL
chromatin silencing at rDNA (GO:0000183)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	SIRT2
positive regulation of cytolysis (GO:0045919)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	RRAGA
internal protein amino acid acetylation (GO:0006475)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	KAT2A
rRNA base methylation (GO:0070475)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	TRMT112
response to axon injury (GO:0048678)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	RTN4RL1
positive regulation of chromosome segregation (GO:0051984)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	SIRT2
negative regulation of protein localization to cell surface (GO:2000009)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	TAX1BP3
response to sterol (GO:0036314)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	ABCA2
rhodopsin mediated signaling pathway (GO:0016056)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	RHO
camera-type eye morphogenesis (GO:0048593)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	IFT122
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	TAF9B
glycerol metabolic process (GO:0006071)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	COQ3
regulation of serine-type endopeptidase activity (GO:1900003)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	SPINK2
protein O-linked mannosylation (GO:0035269)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	DPM3
carbohydrate derivative catabolic process (GO:1901136)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	FBXO2
response to corticosteroid (GO:0031960)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	ADAM9
regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	NGFR
hepatocyte growth factor receptor signaling pathway (GO:0048012)	1/11	0.14321551004652938	0.4847294186190225	0	0	7.090287769784172	13.779298717531033	SIRT2
cellular response to fibroblast growth factor stimulus (GO:0044344)	3/94	0.1439825987827343	0.4851930024626058	0	0	2.3447204968944098	4.544215638240586	UBA52;POLR2J;POLR2L
axon development (GO:0061564)	3/94	0.1439825987827343	0.4851930024626058	0	0	2.3447204968944098	4.544215638240586	RTN4RL1;SLIT1;PAK3
glycoprotein metabolic process (GO:0009100)	2/48	0.1443598430660232	0.48540209240540555	0	0	3.088212211583739	5.9770685474246985	FBXO2;MAN1C1
transcription elongation from RNA polymerase II promoter (GO:0006368)	3/95	0.14724174277206442	0.4876903851486874	0	0	2.319116257088847	4.442683551306317	TAF9B;POLR2J;POLR2L
interleukin-1-mediated signaling pathway (GO:0070498)	3/95	0.14724174277206442	0.4876903851486874	0	0	2.319116257088847	4.442683551306317	IRAK1;UBE2V1;UBA52
RNA methylation (GO:0001510)	2/49	0.14918834405339954	0.4876903851486874	0	0	3.022351947154159	5.75016275302209	TRMT112;TRDMT1
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/49	0.14918834405339954	0.4876903851486874	0	0	3.022351947154159	5.75016275302209	ROMO1;RPL39
epithelial cell differentiation (GO:0030855)	3/96	0.15052481327322534	0.4876903851486874	0	0	2.2940626460963065	4.344099737455988	ACADVL;CASP6;EDF1
regulation of cell death (GO:0010941)	3/96	0.15052481327322534	0.4876903851486874	0	0	2.2940626460963065	4.344099737455988	BNIP3;SARM1;GPR75
DNA metabolic process (GO:0006259)	7/314	0.15092772301550153	0.4876903851486874	0	0	1.627442996742671	3.0774201899456073	ALKBH3;ENDOV;POLE3;RPS3;RAD54L;UBA52;MTOR
cell morphogenesis involved in neuron differentiation (GO:0048667)	3/97	0.1538312429279031	0.4876903851486874	0	0	2.2695420906567993	4.248353802739317	SLIT1;TMEM106B;PAK3
positive regulation of neuron projection development (GO:0010976)	3/97	0.1538312429279031	0.4876903851486874	0	0	2.2695420906567993	4.248353802739317	NTRK1;NGFR;CAMK1
fatty acid oxidation (GO:0019395)	2/50	0.15404900332448643	0.4876903851486874	0	0	2.9592358604091458	5.535204879106307	PECR;ACADVL
blood circulation (GO:0008015)	2/50	0.15404900332448643	0.4876903851486874	0	0	2.9592358604091458	5.535204879106307	SERPING1;GCLM
regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901836)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	MTOR
negative regulation of chondrocyte differentiation (GO:0032331)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	WNT9A
positive regulation of interleukin-1 production (GO:0032732)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	HSPB1
regulation of viral life cycle (GO:1903900)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	HS3ST5
mitochondrial outer membrane permeabilization (GO:0097345)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	BNIP3
modification-dependent macromolecule catabolic process (GO:0043632)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	UBA52
sulfation (GO:0051923)	1/12	0.15517421345640053	0.4876903851486874	0	0	6.445389143230869	12.009093108785684	HS3ST5
