Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
The fatty acid cycling model Homo sapiens R-HSA-167826	1/5	0.0678372591404378	0.36880126782695555	0	0	17.73111510791367	47.70811298418376	UCP1
The proton buffering model Homo sapiens R-HSA-167827	1/5	0.0678372591404378	0.36880126782695555	0	0	17.73111510791367	47.70811298418376	UCP1
Mitochondrial Uncoupling Proteins Homo sapiens R-HSA-166187	1/5	0.0678372591404378	0.36880126782695555	0	0	17.73111510791367	47.70811298418376	UCP1
O-linked glycosylation Homo sapiens R-HSA-5173105	4/110	0.0681815284874767	0.36880126782695555	0	0	2.6915951972555745	7.228498520543152	GALNT18;DAG1;ADAMTS8;B4GALT5
Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238	2/31	0.0692001703776259	0.36880126782695555	0	0	4.902776048798706	13.094098713614162	POLR2J;POLR2L
Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243	2/31	0.0692001703776259	0.36880126782695555	0	0	4.902776048798706	13.094098713614162	POLR2J;POLR2L
NOD1/2 Signaling Pathway Homo sapiens R-HSA-168638	2/31	0.0692001703776259	0.36880126782695555	0	0	4.902776048798706	13.094098713614162	IRAK1;UBE2V1
Membrane Trafficking Homo sapiens R-HSA-199991	10/420	0.07102737817289398	0.36880126782695555	0	0	1.7509293680297398	4.630665159561341	DCTN6;RAB1A;SEC13;SEC23IP;TRAPPC1;BLOC1S1;ARL1;MAN1C1;UBA52;USE1
Activated TLR4 signalling Homo sapiens R-HSA-166054	4/112	0.07182790812601529	0.36880126782695555	0	0	2.6414814814814815	6.956294425830448	IRAK1;SARM1;UBE2V1;UBA52
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	7/260	0.07281888117595076	0.36880126782695555	0	0	1.980295280167403	5.187937970253552	ANAPC13;FBXO2;MIB2;UBE2V1;UBA52;ASB3;TRIM11
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	2/32	0.07315483424748093	0.36880126782695555	0	0	4.739109506618532	12.39361049936047	CCT3;TUBB4B
RNA Polymerase I Transcription Termination Homo sapiens R-HSA-73863	2/32	0.07315483424748093	0.36880126782695555	0	0	4.739109506618532	12.39361049936047	POLR1C;POLR2L
HIV elongation arrest and recovery Homo sapiens R-HSA-167287	2/32	0.07315483424748093	0.36880126782695555	0	0	4.739109506618532	12.39361049936047	POLR2J;POLR2L
Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290	2/32	0.07315483424748093	0.36880126782695555	0	0	4.739109506618532	12.39361049936047	POLR2J;POLR2L
Elongation arrest and recovery Homo sapiens R-HSA-112387	2/32	0.07315483424748093	0.36880126782695555	0	0	4.739109506618532	12.39361049936047	POLR2J;POLR2L
Signaling by NOTCH2 Homo sapiens R-HSA-1980145	2/32	0.07315483424748093	0.36880126782695555	0	0	4.739109506618532	12.39361049936047	MIB2;UBA52
RHO GTPases Activate Formins Homo sapiens R-HSA-5663220	4/114	0.07557203936625913	0.37365709378259526	0	0	2.593190082644628	6.6973514141777715	SEC13;CENPF;RPS27;DVL2
CD28 co-stimulation Homo sapiens R-HSA-389356	2/33	0.07718043868754526	0.37365709378259526	0	0	4.586002096191918	11.747545339381114	PAK3;MTOR
Formation of the Early Elongation Complex Homo sapiens R-HSA-113418	2/33	0.07718043868754526	0.37365709378259526	0	0	4.586002096191918	11.747545339381114	POLR2J;POLR2L
Formation of the HIV-1 Early Elongation Complex Homo sapiens R-HSA-167158	2/33	0.07718043868754526	0.37365709378259526	0	0	4.586002096191918	11.747545339381114	POLR2J;POLR2L
FGFR2 mutant receptor activation Homo sapiens R-HSA-1839126	2/33	0.07718043868754526	0.37365709378259526	0	0	4.586002096191918	11.747545339381114	POLR2J;POLR2L
Signaling by NOTCH1 Homo sapiens R-HSA-1980143	3/72	0.07947809973749725	0.37365709378259526	0	0	3.095778197857593	7.839357929014992	KAT2A;MIB2;UBA52
DNA Damage Reversal Homo sapiens R-HSA-73942	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	ALKBH3
Synthesis of Dolichyl-phosphate Homo sapiens R-HSA-446199	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	DOLK
Activation of TRKA receptors Homo sapiens R-HSA-187015	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	NTRK1
NADE modulates death signalling Homo sapiens R-HSA-205025	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	NGFR
p75NTR negatively regulates cell cycle via SC1 Homo sapiens R-HSA-193670	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	NGFR
Methionine salvage pathway Homo sapiens R-HSA-1237112	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	APIP
Heme degradation Homo sapiens R-HSA-189483	1/6	0.08084415615087263	0.37365709378259526	0	0	14.184172661870504	35.67648462811393	BLVRB
HSF1-dependent transactivation Homo sapiens R-HSA-3371571	2/34	0.08127425158882715	0.37365709378259526	0	0	4.442463898916968	11.150255738202839	MRPL18;MTOR
Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913	3/73	0.08206878023240093	0.3749517396867817	0	0	3.0513975155279502	7.629096744902012	KAT2A;POLR1C;POLR2L
Regulation of TP53 Degradation Homo sapiens R-HSA-6804757	2/35	0.08543360275945619	0.3879003951376551	0	0	4.307624986325347	10.596825443454554	UBA52;MTOR
RNA Polymerase III Transcription Initiation Homo sapiens R-HSA-76046	2/36	0.08965588277234554	0.3989721253780786	0	0	4.18071777447441	10.082956721740786	POLR1C;POLR2L
Regulation of TP53 Expression and Degradation Homo sapiens R-HSA-6806003	2/36	0.08965588277234554	0.3989721253780786	0	0	4.18071777447441	10.082956721740786	UBA52;MTOR
RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854	3/76	0.0900552676981983	0.3989721253780786	0	0	2.9255509231685526	7.042771511214186	KAT2A;POLR1C;POLR2L
Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827	3/76	0.0900552676981983	0.3989721253780786	0	0	2.9255509231685526	7.042771511214186	UBA52;POLR2J;POLR2L
Toll Like Receptor 4 (TLR4) Cascade Homo sapiens R-HSA-166016	4/122	0.09150282049601124	0.4029431432685796	0	0	2.4163944530046226	5.778530613900484	IRAK1;SARM1;UBE2V1;UBA52
Clearance of Nuclear Envelope Membranes from Chromatin Homo sapiens R-HSA-2993913	1/7	0.0936702052860262	0.40516520747979373	0	0	11.819544364508394	27.988386986969154	EMD
Acyl chain remodeling of DAG and TAG Homo sapiens R-HSA-1482883	1/7	0.0936702052860262	0.40516520747979373	0	0	11.819544364508394	27.988386986969154	PNPLA2
Ubiquinol biosynthesis Homo sapiens R-HSA-2142789	1/7	0.0936702052860262	0.40516520747979373	0	0	11.819544364508394	27.988386986969154	COQ3
Mitotic Anaphase Homo sapiens R-HSA-68882	5/173	0.09525859650730495	0.4096119649814113	0	0	2.1238486270420576	4.993507974067155	SEC13;CENPF;RPS27;UBA52;EMD
Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	5/174	0.09702548017003283	0.4147697427151696	0	0	2.111173498034812	4.924906802110912	SEC13;CENPF;RPS27;UBA52;EMD
PI3K Cascade Homo sapiens R-HSA-109704	3/79	0.0983524615963015	0.4155817885947768	0	0	2.8096395881006866	6.516109686060579	RRAGA;MTOR;LAMTOR5
RNA Polymerase I Transcription Homo sapiens R-HSA-73864	3/79	0.0983524615963015	0.4155817885947768	0	0	2.8096395881006866	6.516109686060579	KAT2A;POLR1C;POLR2L
tRNA modification in the nucleus and cytosol Homo sapiens R-HSA-6782315	2/39	0.10267508821972908	0.42239517995731074	0	0	3.8411552346570397	8.743182846793678	TRMT112;TRDMT1
Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599	4/128	0.1044153537758303	0.42239517995731074	0	0	2.298768328445748	5.193787847028421	TAF9B;UBA52;POLR2J;POLR2L
Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442	5/179	0.10610681478200874	0.42239517995731074	0	0	2.0499832200687975	4.598745818955732	DCTN6;RAB1A;ARL1;MAN1C1;USE1
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components Homo sapiens R-HSA-446388	1/8	0.10631791157018673	0.42239517995731074	0	0	10.130524152106887	22.70576166577243	RSU1
Organic anion transporters Homo sapiens R-HSA-428643	1/8	0.10631791157018673	0.42239517995731074	0	0	10.130524152106887	22.70576166577243	SLC25A10
WNT mediated activation of DVL Homo sapiens R-HSA-201688	1/8	0.10631791157018673	0.42239517995731074	0	0	10.130524152106887	22.70576166577243	DVL2
Axonal growth inhibition (RHOA activation) Homo sapiens R-HSA-193634	1/8	0.10631791157018673	0.42239517995731074	0	0	10.130524152106887	22.70576166577243	NGFR
mitochondrial fatty acid beta-oxidation of saturated fatty acids Homo sapiens R-HSA-77286	1/8	0.10631791157018673	0.42239517995731074	0	0	10.130524152106887	22.70576166577243	ACADVL
Downregulation of ERBB4 signaling Homo sapiens R-HSA-1253288	1/8	0.10631791157018673	0.42239517995731074	0	0	10.130524152106887	22.70576166577243	UBA52
Toll Like Receptor 10 (TLR10) Cascade Homo sapiens R-HSA-168142	3/82	0.10694590178233872	0.42239517995731074	0	0	2.7025316455696204	6.041326162554937	IRAK1;UBE2V1;UBA52
Toll Like Receptor 5 (TLR5) Cascade Homo sapiens R-HSA-168176	3/82	0.10694590178233872	0.42239517995731074	0	0	2.7025316455696204	6.041326162554937	IRAK1;UBE2V1;UBA52
MyD88 cascade initiated on plasma membrane Homo sapiens R-HSA-975871	3/82	0.10694590178233872	0.42239517995731074	0	0	2.7025316455696204	6.041326162554937	IRAK1;UBE2V1;UBA52
Diseases of signal transduction Homo sapiens R-HSA-5663202	7/288	0.10952802498562418	0.42239517995731074	0	0	1.780406112622985	3.937501339676817	KAT2A;PORCN;MIB2;UBA52;POLR2J;MTOR;POLR2L
p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704	3/83	0.10987366285135117	0.42239517995731074	0	0	2.668614130434783	5.893431739977022	NGFR;IRAK1;UBA52
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation Homo sapiens R-HSA-975138	3/83	0.10987366285135117	0.42239517995731074	0	0	2.668614130434783	5.893431739977022	IRAK1;UBE2V1;UBA52
Intraflagellar transport Homo sapiens R-HSA-5620924	2/41	0.11162399187780243	0.42239517995731074	0	0	3.643802647412756	7.9894719050069485	IFT122;WDR35
RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476	2/41	0.11162399187780243	0.42239517995731074	0	0	3.643802647412756	7.9894719050069485	POLR1C;POLR2L
RNA Polymerase III Transcription Homo sapiens R-HSA-74158	2/41	0.11162399187780243	0.42239517995731074	0	0	3.643802647412756	7.9894719050069485	POLR1C;POLR2L
Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080	3/84	0.11283214116764462	0.42239517995731074	0	0	2.6355340848094473	5.750350693335648	CALCA;WNT9A;GNG12
MyD88 dependent cascade initiated on endosome Homo sapiens R-HSA-975155	3/85	0.11582077843743904	0.42239517995731074	0	0	2.6032608695652173	5.611878863243436	IRAK1;UBE2V1;UBA52
Toll Like Receptor 7/8 (TLR7/8) Cascade Homo sapiens R-HSA-168181	3/85	0.11582077843743904	0.42239517995731074	0	0	2.6032608695652173	5.611878863243436	IRAK1;UBE2V1;UBA52
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding Homo sapiens R-HSA-6814122	2/42	0.11617230407923625	0.42239517995731074	0	0	3.5525270758122742	7.647456862992851	CCT3;GNG12
Viral Messenger RNA Synthesis Homo sapiens R-HSA-168325	2/42	0.11617230407923625	0.42239517995731074	0	0	3.5525270758122742	7.647456862992851	POLR2J;POLR2L
Transcriptional regulation of pluripotent stem cells Homo sapiens R-HSA-452723	2/42	0.11617230407923625	0.42239517995731074	0	0	3.5525270758122742	7.647456862992851	POLR2J;POLR2L
mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	4/134	0.11810864636046224	0.42239517995731074	0	0	2.192	4.682441559005717	EIF4A3;SNRPG;POLR2J;POLR2L
RHO GTPases Activate Rhotekin and Rhophilins Homo sapiens R-HSA-5666185	1/9	0.11878974561639767	0.42239517995731074	0	0	8.863758992805755	18.883353861350294	TAX1BP3
Opsins Homo sapiens R-HSA-419771	1/9	0.11878974561639767	0.42239517995731074	0	0	8.863758992805755	18.883353861350294	RHO
Ca2+ activated K+ channels Homo sapiens R-HSA-1296052	1/9	0.11878974561639767	0.42239517995731074	0	0	8.863758992805755	18.883353861350294	KCNMB2
p75NTR regulates axonogenesis Homo sapiens R-HSA-193697	1/9	0.11878974561639767	0.42239517995731074	0	0	8.863758992805755	18.883353861350294	NGFR
Degradation of cysteine and homocysteine Homo sapiens R-HSA-1614558	1/9	0.11878974561639767	0.42239517995731074	0	0	8.863758992805755	18.883353861350294	SLC25A10
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1 Homo sapiens R-HSA-8849469	1/9	0.11878974561639767	0.42239517995731074	0	0	8.863758992805755	18.883353861350294	UBA52
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	2/43	0.12076688455687817	0.42239517995731074	0	0	3.4657039711191335	7.326127938285303	CASP6;CHM
HIV Transcription Elongation Homo sapiens R-HSA-167169	2/43	0.12076688455687817	0.42239517995731074	0	0	3.4657039711191335	7.326127938285303	POLR2J;POLR2L
Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246	2/43	0.12076688455687817	0.42239517995731074	0	0	3.4657039711191335	7.326127938285303	POLR2J;POLR2L
Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200	2/43	0.12076688455687817	0.42239517995731074	0	0	3.4657039711191335	7.326127938285303	POLR2J;POLR2L
Signaling by FGFR2 in disease Homo sapiens R-HSA-5655253	2/43	0.12076688455687817	0.42239517995731074	0	0	3.4657039711191335	7.326127938285303	POLR2J;POLR2L
Toll Like Receptor 9 (TLR9) Cascade Homo sapiens R-HSA-168138	3/88	0.12496202611219295	0.42589081474275814	0	0	2.510997442455243	5.2222353274668	IRAK1;UBE2V1;UBA52
Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152	2/44	0.12540556955542015	0.42589081474275814	0	0	3.383015299982809	7.0238239351588545	POLR2J;POLR2L
RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955	2/44	0.12540556955542015	0.42589081474275814	0	0	3.383015299982809	7.0238239351588545	POLR2J;POLR2L
Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382	2/44	0.12540556955542015	0.42589081474275814	0	0	3.383015299982809	7.0238239351588545	POLR2J;POLR2L
Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472	3/89	0.1280656722921105	0.42589081474275814	0	0	2.4816734074823055	5.100365170271286	CNOT6;POLR2J;POLR2L
Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507	3/89	0.1280656722921105	0.42589081474275814	0	0	2.4816734074823055	5.100365170271286	CNOT6;POLR2J;POLR2L
Folding of actin by CCT/TriC Homo sapiens R-HSA-390450	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	CCT3
Reactions specific to the complex N-glycan synthesis pathway Homo sapiens R-HSA-975578	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	CHST10
SLBP independent Processing of Histone Pre-mRNAs Homo sapiens R-HSA-111367	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	SNRPG
Calcitonin-like ligand receptors Homo sapiens R-HSA-419812	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	CALCA
Regulated proteolysis of p75NTR Homo sapiens R-HSA-193692	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	NGFR
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation Homo sapiens R-HSA-975163	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	UBA52
IRAK2 mediated activation of TAK1 complex Homo sapiens R-HSA-937042	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	UBA52
Diseases of carbohydrate metabolism Homo sapiens R-HSA-5663084	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	UBA52
Myoclonic epilepsy of Lafora Homo sapiens R-HSA-3785653	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	UBA52
Glycogen storage diseases Homo sapiens R-HSA-3229121	1/10	0.1310881440726684	0.42589081474275814	0	0	7.87849720223821	16.008202860337175	UBA52
Toll-Like Receptors Cascades Homo sapiens R-HSA-168898	4/140	0.1325362519551875	0.42869026627983214	0	0	2.0946524064171124	4.2330811028573905	IRAK1;SARM1;UBE2V1;UBA52
HIV Life Cycle Homo sapiens R-HSA-162587	4/141	0.13500876503918202	0.4333644117276967	0	0	2.079256801592568	4.163536206917709	TAF9B;UBA52;POLR2J;POLR2L
MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128	3/92	0.13753836322958363	0.4333644117276967	0	0	2.397655105031754	4.7565938236621434	HSPB1;PAK3;UBA52
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	3/92	0.13753836322958363	0.4333644117276967	0	0	2.397655105031754	4.7565938236621434	IRAK1;UBE2V1;UBA52
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	3/92	0.13753836322958363	0.4333644117276967	0	0	2.397655105031754	4.7565938236621434	IRAK1;UBE2V1;UBA52
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	3/92	0.13753836322958363	0.4333644117276967	0	0	2.397655105031754	4.7565938236621434	IRAK1;UBE2V1;UBA52
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	3/92	0.13753836322958363	0.4333644117276967	0	0	2.397655105031754	4.7565938236621434	IRAK1;UBE2V1;UBA52
NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	2/47	0.13956537281930567	0.43522779584360727	0	0	3.156999598876855	6.216833585412514	KAT2A;UBA52
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways Homo sapiens R-HSA-168643	2/47	0.13956537281930567	0.43522779584360727	0	0	3.156999598876855	6.216833585412514	IRAK1;UBE2V1
Interferon Signaling Homo sapiens R-HSA-913531	5/196	0.13991591248050303	0.43522779584360727	0	0	1.8658997974548095	3.6696906235020874	EIF4A3;TRIM68;IFI35;UBA52;TRIM45
mRNA Splicing Homo sapiens R-HSA-72172	4/144	0.14253793360962422	0.43621057435005406	0	0	2.0343896103896104	3.963290248088226	EIF4A3;SNRPG;POLR2J;POLR2L
Activation of the phototransduction cascade Homo sapiens R-HSA-2485179	1/11	0.14321551004652938	0.43621057435005406	0	0	7.090287769784172	13.779298717531033	RHO
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs Homo sapiens R-HSA-77588	1/11	0.14321551004652938	0.43621057435005406	0	0	7.090287769784172	13.779298717531033	SNRPG
Membrane binding and targetting of GAG proteins Homo sapiens R-HSA-174490	1/11	0.14321551004652938	0.43621057435005406	0	0	7.090287769784172	13.779298717531033	UBA52
Synthesis And Processing Of GAG, GAGPOL Polyproteins Homo sapiens R-HSA-174495	1/11	0.14321551004652938	0.43621057435005406	0	0	7.090287769784172	13.779298717531033	UBA52
Biological oxidations Homo sapiens R-HSA-211859	5/199	0.14632388612019145	0.4438288827960994	0	0	1.8367634885995936	3.530135840665325	N6AMT1;TRMT112;GSTM1;ESD;GCLM
Chaperonin-mediated protein folding Homo sapiens R-HSA-390466	3/95	0.14724174277206442	0.4447674130842111	0	0	2.319116257088847	4.442683551306317	CCT3;GNG12;TUBB4B
Amino acid and oligopeptide SLC transporters Homo sapiens R-HSA-425374	2/49	0.14918834405339954	0.4487929197655764	0	0	3.022351947154159	5.75016275302209	SLC25A10;SLC3A2
Vesicle-mediated transport Homo sapiens R-HSA-5653656	10/492	0.151839782964131	0.45372940014651514	0	0	1.4838266825032007	2.796908499023997	DCTN6;RAB1A;SEC13;SEC23IP;TRAPPC1;BLOC1S1;ARL1;MAN1C1;UBA52;USE1
Deadenylation-dependent mRNA decay Homo sapiens R-HSA-429914	2/50	0.15404900332448643	0.45372940014651514	0	0	2.9592358604091458	5.535204879106307	CNOT6;EIF4A3
Ion channel transport Homo sapiens R-HSA-983712	5/203	0.15505956503985607	0.45372940014651514	0	0	1.799288505492885	3.3537765142453537	ATP6V1G2;FXYD7;ATP13A2;TRPV1;UBA52
Hyaluronan uptake and degradation Homo sapiens R-HSA-2160916	1/12	0.15517421345640053	0.45372940014651514	0	0	6.445389143230869	12.009093108785684	CHP1
Caspase-mediated cleavage of cytoskeletal proteins Homo sapiens R-HSA-264870	1/12	0.15517421345640053	0.45372940014651514	0	0	6.445389143230869	12.009093108785684	CASP6
TP53 Regulates Transcription of Caspase Activators and Caspases Homo sapiens R-HSA-6803207	1/12	0.15517421345640053	0.45372940014651514	0	0	6.445389143230869	12.009093108785684	CASP6
CD28 dependent Vav1 pathway Homo sapiens R-HSA-389359	1/12	0.15517421345640053	0.45372940014651514	0	0	6.445389143230869	12.009093108785684	PAK3
Hedgehog 'off' state Homo sapiens R-HSA-5610787	3/99	0.16051191514549365	0.4656119443307772	0	0	2.2220335144927534	4.064959450515798	IFT122;UBA52;WDR35
Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	3/99	0.16051191514549365	0.4656119443307772	0	0	2.2220335144927534	4.064959450515798	SEC13;CENPF;RPS27
Generic Transcription Pathway Homo sapiens R-HSA-212436	15/812	0.16489140062084298	0.4685100658372843	0	0	1.3490931903729897	2.4316975742562916	COX7B;NDUFA4;COX18;CHM;MTOR;COX6B1;RRAGA;KAT2A;CNOT6;CASP6;TAF9B;UBA52;POLR2J;LAMTOR5;POLR2L
Initiation of Nuclear Envelope Reformation Homo sapiens R-HSA-2995383	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	EMD
Nuclear Envelope Reassembly Homo sapiens R-HSA-2995410	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	EMD
Retrograde neurotrophin signalling Homo sapiens R-HSA-177504	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	NTRK1
NICD traffics to nucleus Homo sapiens R-HSA-157052	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	KAT2A
Notch-HLH transcription pathway Homo sapiens R-HSA-350054	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	KAT2A
Assembly Of The HIV Virion Homo sapiens R-HSA-175474	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	UBA52
Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803	1/13	0.16696659155380633	0.4685100658372843	0	0	5.9079736211031175	10.575045544296069	UBA52
Protein folding Homo sapiens R-HSA-391251	3/101	0.16727924375312064	0.4685100658372843	0	0	2.1764640638864243	3.891715248843477	CCT3;GNG12;TUBB4B
XBP1(S) activates chaperone genes Homo sapiens R-HSA-381038	2/53	0.16880587986380127	0.4709812907650333	0	0	2.7847384441141076	4.954066022093192	ACADVL;ASNA1
Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206	3/102	0.17069399987721917	0.47443845593249895	0	0	2.1543697848045675	3.8086732871881996	MBOAT7;LPCAT3;PNPLA2
M Phase Homo sapiens R-HSA-68886	6/268	0.17292050161149683	0.478806388931834	0	0	1.6323295025585103	2.8646131072821235	RAB1A;SEC13;CENPF;RPS27;UBA52;EMD
AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408	2/54	0.17377733973840745	0.4793631522595315	0	0	2.7310469314079424	4.77927875411828	HSPB1;UBA52
Activation of Rac Homo sapiens R-HSA-428540	1/14	0.17859494938402729	0.4804504408829428	0	0	5.453237410071942	9.393937025303781	PAK3
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain Homo sapiens R-HSA-6803205	1/14	0.17859494938402729	0.4804504408829428	0	0	5.453237410071942	9.393937025303781	CHM
Glutathione synthesis and recycling Homo sapiens R-HSA-174403	1/14	0.17859494938402729	0.4804504408829428	0	0	5.453237410071942	9.393937025303781	GCLM
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor Homo sapiens R-HSA-156988	1/14	0.17859494938402729	0.4804504408829428	0	0	5.453237410071942	9.393937025303781	UBA52
Golgi Cisternae Pericentriolar Stack Reorganization Homo sapiens R-HSA-162658	1/14	0.17859494938402729	0.4804504408829428	0	0	5.453237410071942	9.393937025303781	RAB1A
Ion transport by P-type ATPases Homo sapiens R-HSA-936837	2/55	0.1787722570727229	0.4804504408829428	0	0	2.679381513520877	4.612937328716323	FXYD7;ATP13A2
IRE1alpha activates chaperones Homo sapiens R-HSA-381070	2/55	0.1787722570727229	0.4804504408829428	0	0	2.679381513520877	4.612937328716323	ACADVL;ASNA1
Degradation of DVL Homo sapiens R-HSA-4641258	2/56	0.18378901795836028	0.49212370742696465	0	0	2.6296296296296298	4.454505343585618	DVL2;UBA52
Mitotic Prometaphase Homo sapiens R-HSA-68877	3/107	0.18805643277152984	0.4926773065401533	0	0	2.0502717391304346	3.4260311127719616	SEC13;CENPF;RPS27
RNA Polymerase I Chain Elongation Homo sapiens R-HSA-73777	2/57	0.18882604867193728	0.4926773065401533	0	0	2.5816869051526092	4.303488939256632	POLR1C;POLR2L
Negative regulation of TCF-dependent signaling by WNT ligand antagonists Homo sapiens R-HSA-3772470	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	WNT9A
Depolymerisation of the Nuclear Lamina Homo sapiens R-HSA-4419969	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	EMD
WNT5A-dependent internalization of FZD4 Homo sapiens R-HSA-5099900	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	DVL2
N-Glycan antennae elongation Homo sapiens R-HSA-975577	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	B4GALT5
Regulation of innate immune responses to cytosolic DNA Homo sapiens R-HSA-3134975	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	UBA52
Association of licensing factors with the pre-replicative complex Homo sapiens R-HSA-69298	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	UBA52
Glycogen synthesis Homo sapiens R-HSA-3322077	1/15	0.19006156011535325	0.4926773065401533	0	0	5.063463514902364	8.407411574262907	UBA52
Separation of Sister Chromatids Homo sapiens R-HSA-2467813	4/162	0.19087927732453874	0.49304859266515133	0	0	1.8009666283084005	2.982606238764552	SEC13;CENPF;RPS27;UBA52
Nucleotide Excision Repair Homo sapiens R-HSA-5696398	3/108	0.19158279135626932	0.4931233115543411	0	0	2.03064182194617	3.3555040920802517	UBA52;POLR2J;POLR2L
rRNA modification in the nucleus Homo sapiens R-HSA-6790901	2/58	0.19388181487902476	0.4972898479879547	0	0	2.5354564208354824	4.159432757133174	TRMT112;RPS2
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	3/110	0.19868502079385672	0.4988490892794988	0	0	1.992482730597318	3.2199208697738855	DCTN6;RAB1A;USE1
