Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Pancreatic beta-cell development regulation	1/32	0.30506819754895875	0.5885659164833447	0	0	2.830537634408602	3.36047068892409	FOXO1
Alpha-synuclein signaling	1/32	0.30506819754895875	0.5885659164833447	0	0	2.830537634408602	3.36047068892409	UCHL1
Serotonin HTR1 group and FOS pathway	1/32	0.30506819754895875	0.5885659164833447	0	0	2.830537634408602	3.36047068892409	HTR1B
Potassium channels	2/99	0.3081521359011483	0.5885705795711933	0	0	1.8112113402061856	2.1320885663758786	KCNA4;KCNJ2
Senescence and autophagy	2/99	0.3081521359011483	0.5885705795711933	0	0	1.8112113402061856	2.1320885663758786	IRF1;AKT1S1
Dilated cardiomyopathy	2/100	0.3123140668141255	0.5935521070795817	0	0	1.7926384839650147	2.0861758168935705	TPM3;PRKAG2
RNA polymerase II transcription	2/101	0.3164707163643456	0.59737378944948	0	0	1.7744408369408369	2.041537772064177	GTF2F2;GTF2E1
HIF-2-alpha transcription factor network	1/34	0.3207101695881165	0.59737378944948	0	0	2.6587205387205386	3.0235434237158354	BHLHE40
N-cadherin signaling events	1/34	0.3207101695881165	0.59737378944948	0	0	2.6587205387205386	3.0235434237158354	DAGLA
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	4/255	0.32589497761256664	0.59737378944948	0	0	1.4014572341265568	1.571285967623135	PSMD9;PSMB3;PSMD13;UBE2S
Calcium signaling pathway	3/178	0.32642136273702255	0.59737378944948	0	0	1.5066495836002562	1.6867939618071932	HTR7;ERBB3;ATP2B4
Arf6 signal transduction regulation	1/35	0.3283992036240597	0.59737378944948	0	0	2.5803921568627453	2.8733320187748217	ADAP1
Base excision repair	1/35	0.3283992036240597	0.59737378944948	0	0	2.5803921568627453	2.8733320187748217	PARP4
Signal transduction by L1	1/35	0.3283992036240597	0.59737378944948	0	0	2.5803921568627453	2.8733320187748217	AP2S1
PIK3C1/AKT pathway	1/35	0.3283992036240597	0.59737378944948	0	0	2.5803921568627453	2.8733320187748217	FOXO1
Glycogen metabolism	1/36	0.33600158439262134	0.5997785291494456	0	0	2.5065396825396826	2.733730944404206	GYS1
SNARE interactions in vesicular transport	1/36	0.33600158439262134	0.5997785291494456	0	0	2.5065396825396826	2.733730944404206	VAMP8
Ion transport by P-type ATPases	1/36	0.33600158439262134	0.5997785291494456	0	0	2.5065396825396826	2.733730944404206	ATP2B4
Neurotransmitter release cycle	1/36	0.33600158439262134	0.5997785291494456	0	0	2.5065396825396826	2.733730944404206	SLC17A7
Developmental biology	6/420	0.3388106675494656	0.6002008820024763	0	0	1.2753623188405796	1.3803422764858546	PLXND1;AP2S1;MED16;MED29;FOXO1;MED7
Immune system	13/998	0.3393806034359552	0.6002008820024763	0	0	1.1642096232215629	1.2580834278632314	POM121;PSMD13;FOXO1;PSMD9;PSMB3;KIF3A;UBE2S;IRF1;AKT1S1;AP2S1;AP1S1;NUP88;CD34
ALK in cardiac myocytes	1/37	0.34351828414879454	0.6019448832332087	0	0	2.43679012345679	2.603746652005683	SMAD5
FRA pathway	1/37	0.34351828414879454	0.6019448832332087	0	0	2.43679012345679	2.603746652005683	JUND
Cytoplasmic ribosomal proteins	2/108	0.3453861001512597	0.602454293414526	0	0	1.6566711590296497	1.7611944469578553	MRPL19;RPL24
TGF-beta signaling pathway	3/185	0.3480369359682906	0.6038873916051622	0	0	1.448184102892623	1.5284810846003594	JUND;TFE3;SMAD5
BMAL1-CLOCK/NPAS2 activates circadian expression	1/38	0.3509502642312723	0.6038873916051622	0	0	2.370810810810811	2.482501516807005	BHLHE40
Striated muscle contraction	1/38	0.3509502642312723	0.6038873916051622	0	0	2.370810810810811	2.482501516807005	TPM3
Interleukin-4 regulation of apoptosis	4/267	0.3566230810963855	0.6108969371247501	0	0	1.33669030246977	1.3782290900666054	NUAK1;IL10RA;MED16;FBN1
Transmission across chemical synapses	3/190	0.3634390319063931	0.6197933490546524	0	0	1.4091028992110501	1.4262146520039491	AP2S1;SLC17A7;KCNJ2
mTOR signaling pathway	2/113	0.3657985831685744	0.6210447056462018	0	0	1.5816441441441442	1.5906158881262913	RRAGB;AKT1S1
Amino acid metabolism	3/195	0.3787844447718195	0.6315607214479478	0	0	1.3720571748878925	1.3319766173724499	PSMD9;PSMB3;PSMD13
BMP receptor signaling	1/42	0.37984984312861403	0.6315607214479478	0	0	2.139078590785908	2.0705836985893584	SMAD5
Messenger RNA splicing: minor pathway	1/42	0.37984984312861403	0.6315607214479478	0	0	2.139078590785908	2.0705836985893584	GTF2F2
Post-translational protein modification	3/196	0.3818448664548901	0.6315607214479478	0	0	1.3648783661330421	1.314024174213175	GALNT13;GALNT4;ST6GALNAC4
Protein metabolism	6/442	0.3830429903089594	0.6315607214479478	0	0	1.2096330275229359	1.1607735905913266	GALNT13;GALNT4;RPL24;CCT8;ST6GALNAC4;TIMM50
Porphyrin and chlorophyll metabolism	1/43	0.3868722743948162	0.6315607214479478	0	0	2.088042328042328	1.982931698685834	HCCS
Beta-3 integrin cell surface interactions	1/43	0.3868722743948162	0.6315607214479478	0	0	2.088042328042328	1.982931698685834	FBN1
Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model	1/43	0.3868722743948162	0.6315607214479478	0	0	2.088042328042328	1.982931698685834	HTR1B
Voltage-gated potassium channels	1/43	0.3868722743948162	0.6315607214479478	0	0	2.088042328042328	1.982931698685834	KCNA4
Lysine degradation	1/44	0.3938155331099153	0.6327349821639751	0	0	2.0393798449612404	1.9004423400359332	EHMT2
ERBB2/ERBB3 signaling events	1/44	0.3938155331099153	0.6327349821639751	0	0	2.0393798449612404	1.9004423400359332	ERBB3
Valine, leucine and isoleucine degradation	1/44	0.3938155331099153	0.6327349821639751	0	0	2.0393798449612404	1.9004423400359332	HMGCS2
Neuronal system	4/283	0.39755581517039074	0.6327349821639751	0	0	1.2590009364202912	1.1613275672533616	AP2S1;KCNA4;SLC17A7;KCNJ2
Lysosome	2/121	0.3979299366140882	0.6327349821639751	0	0	1.4747148859543817	1.3589192818831612	AP1S1;CTNS
RNA polymerase III transcription	1/45	0.4006805079132066	0.6327349821639751	0	0	1.992929292929293	1.8227150108254047	GTF3C3
Interleukin-12/STAT4 pathway	1/45	0.4006805079132066	0.6327349821639751	0	0	1.992929292929293	1.8227150108254047	IRF1
Signaling by PDGF	2/122	0.4018948147114186	0.6327349821639751	0	0	1.4623511904761906	1.333027986802519	AKT1S1;FOXO1
Cell cycle	6/453	0.4052193995951307	0.6327349821639751	0	0	1.1791946308724832	1.0651979133898009	PSMD9;PSMB3;PSMD13;CETN2;CEP131;CDK11B
Rho GTPase cycle	2/123	0.40584741196677665	0.6327349821639751	0	0	1.4501918536009446	1.3077511421560064	PLEKHG2;RHOJ
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	1/46	0.4074680775192091	0.6327349821639751	0	0	1.9485432098765432	1.7493878436355927	ERBB3
Transfer RNA aminoacylation	1/46	0.4074680775192091	0.6327349821639751	0	0	1.9485432098765432	1.7493878436355927	CARS
Influenza viral RNA transcription and replication	2/125	0.41371485481046216	0.6370659057675441	0	0	1.426466318234611	1.2589682166641258	RPL24;GTF2F2
LKB1 signaling events	1/47	0.4141791109132985	0.6370659057675441	0	0	1.906086956521739	1.6801332399503977	AKT1S1
DNA replication	3/207	0.41526023700554576	0.6370659057675441	0	0	1.2905565813769453	1.1342054943021591	PSMD9;PSMB3;PSMD13
Activation of chaperones by IRE1 alpha	1/48	0.4208144672799582	0.6427450731575962	0	0	1.865437352245863	1.6146539943951654	HDGF
Signaling by FGFR in disease	2/128	0.42541840366506833	0.6427450731575962	0	0	1.3922902494331066	1.1899655752570724	AKT1S1;FOXO1
FoxO family signaling	1/49	0.42737499628803516	0.6427450731575962	0	0	1.8264814814814814	1.552679925155867	FOXO1
Angiopoietin receptor Tie2-mediated signaling	1/49	0.42737499628803516	0.6427450731575962	0	0	1.8264814814814814	1.552679925155867	FOXO1
Muscle contraction	1/49	0.42737499628803516	0.6427450731575962	0	0	1.8264814814814814	1.552679925155867	TPM3
Cell-cell communication	2/129	0.42929273771773707	0.6430973561104923	0	0	1.3812570303712035	1.1680133495088212	CLDN19;PLEC
Type II interferon signaling (interferon-gamma)	1/50	0.43386153803933075	0.6455308256200121	0	0	1.7891156462585034	1.493964938526657	IRF1
Parkinson's disease	2/131	0.4369999795160923	0.6455308256200121	0	0	1.359703765227021	1.125592868133278	UCHL1;NDUFS5
Glutathione metabolism	1/51	0.4402749232593436	0.6455308256200121	0	0	1.7532444444444444	1.438284462016944	GPX4
Metabolism of vitamins and cofactors	1/51	0.4402749232593436	0.6455308256200121	0	0	1.7532444444444444	1.438284462016944	FLAD1
Cell adhesion molecules (CAMs)	2/133	0.44465078497047494	0.6455308256200121	0	0	1.338808615049073	1.0850589403486208	CLDN19;CD34
Membrane trafficking	2/133	0.44465078497047494	0.6455308256200121	0	0	1.338808615049073	1.0850589403486208	VAMP8;AP1S1
Mitochondrial protein import	1/52	0.44661597338020564	0.6455308256200121	0	0	1.7187799564270152	1.3854331949008407	TIMM50
GABA A and B receptor activation	1/53	0.4528855006967624	0.6455308256200121	0	0	1.6856410256410257	1.3352231310765634	KCNJ2
Protein folding	1/53	0.4528855006967624	0.6455308256200121	0	0	1.6856410256410257	1.3352231310765634	CCT8
Amyotrophic lateral sclerosis (ALS)	1/53	0.4528855006967624	0.6455308256200121	0	0	1.6856410256410257	1.3352231310765634	NEFM
JNK/MAPK pathway	1/53	0.4528855006967624	0.6455308256200121	0	0	1.6856410256410257	1.3352231310765634	ERBB3
Starch and sucrose metabolism	1/53	0.4528855006967624	0.6455308256200121	0	0	1.6856410256410257	1.3352231310765634	GYS1
PI3K pathway	1/53	0.4528855006967624	0.6455308256200121	0	0	1.6856410256410257	1.3352231310765634	FOXO1
RNA polymerase I transcription	1/55	0.4652131906567196	0.6581905141883959	0	0	1.623045267489712	1.242050816257604	EHMT2
Basal cell carcinoma	1/55	0.4652131906567196	0.6581905141883959	0	0	1.623045267489712	1.242050816257604	WNT2B
p53 signaling pathway	2/139	0.4672514143756568	0.6586348350239886	0	0	1.279783628779979	0.9737717569833969	DUSP5;ARID3A
Pre-NOTCH expression and processing	1/57	0.4772643113969185	0.6700818072378374	0	0	1.5649206349206348	1.1575480532005544	AGO4
HIV-1 Nef as negative effector of Fas and TNF	1/58	0.483188094310441	0.6700818072378374	0	0	1.5373879142300195	1.1182179800788494	CDK11B
Arachidonic acid metabolism	1/58	0.483188094310441	0.6700818072378374	0	0	1.5373879142300195	1.1182179800788494	GPX4
Nucleotide excision repair	1/58	0.483188094310441	0.6700818072378374	0	0	1.5373879142300195	1.1182179800788494	CETN2
Interleukin-5 regulation of apoptosis	2/144	0.4856649540750972	0.6700818072378374	0	0	1.2344064386317908	0.8915331237884115	DUSP5;PRRC2A
Wnt signaling pathway	3/231	0.48589701729026424	0.6700818072378374	0	0	1.1532924238848241	0.8323986977073536	VANGL2;WNT2B;SFRP5
Selenium pathway	1/60	0.49483590158212126	0.6799543683610443	0	0	1.4851224105461394	1.0448268081258403	FLAD1
Androgen receptor proteolysis and transcription regulation	1/61	0.5005614191215353	0.6804785128271406	0	0	1.4602962962962962	1.0105615038894653	CDK11B
Ion channel transport	1/61	0.5005614191215353	0.6804785128271406	0	0	1.4602962962962962	1.0105615038894653	ATP2B4
Leptin signaling pathway	1/61	0.5005614191215353	0.6804785128271406	0	0	1.4602962962962962	1.0105615038894653	FOXO1
Circadian rhythm	1/62	0.5062223274878332	0.6857337911360011	0	0	1.4362841530054644	0.9777925544789537	BHLHE40
Translation	2/151	0.5107717299966225	0.6884330727709517	0	0	1.1759947267497604	0.7900714783404224	RPL36AL;RPL24
Folate metabolism	1/63	0.5118193525312834	0.6884330727709517	0	0	1.413046594982079	0.9464353552182643	FLAD1
Interferon alpha/beta signaling	1/64	0.5173532120241119	0.6910102342419956	0	0	1.390546737213404	0.9164112407748131	IRF1
MAPK cascade role in angiogenesis	1/64	0.5173532120241119	0.6910102342419956	0	0	1.390546737213404	0.9164112407748131	PLXND1
ERK1/ERK2 MAPK pathway	1/65	0.5228246157390076	0.6910461964448608	0	0	1.36875	0.8876469865426151	ERBB3
HIF-1 transcriptional activity in hypoxia	1/66	0.5282342653452863	0.6910461964448608	0	0	1.3476239316239316	0.8600743591154419	BHLHE40
Beta-1 integrin cell surface interactions	1/66	0.5282342653452863	0.6910461964448608	0	0	1.3476239316239316	0.8600743591154419	FBN1
Semaphorin interactions	1/66	0.5282342653452863	0.6910461964448608	0	0	1.3476239316239316	0.8600743591154419	PLXND1
Signaling by TGF-beta receptor complex	1/66	0.5282342653452863	0.6910461964448608	0	0	1.3476239316239316	0.8600743591154419	PMEPA1
Endochondral ossification	1/66	0.5282342653452863	0.6910461964448608	0	0	1.3476239316239316	0.8600743591154419	KIF3A
Adipocytokine signaling pathway	1/67	0.5335828548938057	0.6932947298280062	0	0	1.3271380471380472	0.8336297084623892	PRKAG2
Telomerase regulation	1/67	0.5335828548938057	0.6932947298280062	0	0	1.3271380471380472	0.8336297084623892	IRF1
Messenger RNA splicing: major pathway	1/68	0.5388710705037831	0.697792369262526	0	0	1.3072636815920398	0.8082536007119555	HNRNPA2B1
PPAR signaling pathway	1/69	0.544099590608256	0.7021825797714655	0	0	1.2879738562091503	0.7838904838369875	HMGCS2
Class A GPCRs (rhodopsin-like)	3/253	0.546881717236823	0.7033966868163851	0	0	1.0506188340807174	0.6340723563876576	HTR7;P2RY4;HTR1B
AP-1 transcription factor network	1/70	0.5492690861919953	0.7040966138434303	0	0	1.269243156199678	0.7604883841434081	JUND
Cap-dependent translation initiation	1/73	0.5644300227005709	0.7178195790719271	0	0	1.2161728395061728	0.6955765151807789	RPL24
Myc repressed pathway	1/73	0.5644300227005709	0.7178195790719271	0	0	1.2161728395061728	0.6955765151807789	HMGCS2
Gastric acid secretion	1/74	0.5693699802586228	0.7178195790719271	0	0	1.1994520547945204	0.6755611763413283	KCNJ2
E2F transcription factor network	1/74	0.5693699802586228	0.7178195790719271	0	0	1.1994520547945204	0.6755611763413283	TFE3
Wnt/calcium/cyclic GMP pathway	1/74	0.5693699802586228	0.7178195790719271	0	0	1.1994520547945204	0.6755611763413283	WNT2B
Prolactin activation of MAPK signaling	1/75	0.5742541569323285	0.7192297965513098	0	0	1.1831831831831832	0.6562918325181126	IRF1
Glycolysis and gluconeogenesis	1/75	0.5742541569323285	0.7192297965513098	0	0	1.1831831831831832	0.6562918325181126	PGAM2
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	1/76	0.5790831796770952	0.7229077602504914	0	0	1.1673481481481482	0.6377329755024862	IRF1
G alpha (12/13) signaling events	1/77	0.5838576686723099	0.7264939069473043	0	0	1.1519298245614036	0.6198511852890997	PLEKHG2
Peroxisome	1/78	0.5885782370226724	0.7299898913722754	0	0	1.1369119769119769	0.6026149840358542	PEX6
Signaling events mediated by hepatocyte growth factor receptor (c-Met)	1/79	0.5932454909464863	0.7310315404566379	0	0	1.1222792022792023	0.585994701002642	AKT1S1
Unfolded protein response	1/79	0.5932454909464863	0.7310315404566379	0	0	1.1222792022792023	0.585994701002642	HDGF
Neuroactive ligand-receptor interaction	3/272	0.5960259817631259	0.7319952931663903	0	0	0.9754613499591578	0.5047729790556721	HTR7;P2RY4;HTR1B
Cardiac muscle contraction	1/80	0.5978600300207166	0.7319952931663903	0	0	1.1080168776371309	0.56996234829376	TPM3
Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins	1/81	0.6024224469627085	0.7352248394241363	0	0	1.094111111111111	0.5544915073607235	NDUFS5
ATM-dependent DNA damage response	1/82	0.6069333279198325	0.736027083382146	0	0	1.080548696844993	0.5395572235189896	WNT2B
Platelet homeostasis	1/82	0.6069333279198325	0.736027083382146	0	0	1.080548696844993	0.5395572235189896	ATP2B4
Immune system signaling by interferons, interleukins, prolactin, and growth hormones	3/280	0.6156588022493239	0.7380127167305568	0	0	0.9469006491719415	0.4593058648569713	POM121;IRF1;NUP88
Huntington's disease	2/184	0.6178897551969229	0.7380127167305568	0	0	0.9611459968602826	0.46273915272193317	NDUFS5;AP2S1
TGF-beta regulation of extracellular matrix	6/565	0.6180765743014681	0.7380127167305568	0	0	0.9374695072369491	0.4510568185262059	SLC7A5;UCHL1;CD34;TOB1;CDK11B;FBN1
Integrin cell surface interactions	1/85	0.6201625185091852	0.7380127167305568	0	0	1.0417989417989417	0.49774414410599416	FBN1
C-Myb transcription factor network	1/85	0.6201625185091852	0.7380127167305568	0	0	1.0417989417989417	0.49774414410599416	CD34
TGF-beta regulation of skeletal system development	1/85	0.6201625185091852	0.7380127167305568	0	0	1.0417989417989417	0.49774414410599416	SMAD5
Interleukin-2 signaling pathway	9/847	0.6221151679081246	0.7380372488847937	0	0	0.9371886101426482	0.4448178731182342	DUSP5;SLC7A5;JUND;GPX4;IRF1;BHLHE40;SLC17A7;SMAD5;FOXO1
Non-class A, B, C GPCRs	1/86	0.6244729868307213	0.7385408079545992	0	0	1.0294901960784313	0.48473258245617556	HTR7
Androgen receptor signaling, proteolysis, and transcription regulation	1/88	0.6329483647093123	0.7439577702121764	0	0	1.005721583652618	0.4599832928077972	FOXO1
Hematopoietic cell lineage	1/88	0.6329483647093123	0.7439577702121764	0	0	1.005721583652618	0.4599832928077972	CD34
Prostate cancer	1/89	0.637114363762135	0.74427427204017	0	0	0.9942424242424243	0.44821055427696305	FOXO1
Salivary secretion	1/89	0.637114363762135	0.74427427204017	0	0	0.9942424242424243	0.44821055427696305	ATP2B4
Thymic stromal lymphopoietin (TSLP) pathway	1/90	0.6412332857746433	0.7468021803838834	0	0	0.9830212234706617	0.43681722569400855	IRF1
Lipid and lipoprotein metabolism	5/489	0.6507301304132134	0.7555589964068313	0	0	0.9017052466250327	0.3874269187675967	PRKAG2;HMGCS2;MED16;MED29;MED7
L1CAM interactions	1/94	0.6572487076495767	0.7607093593630778	0	0	0.9405495818399044	0.39474187030442176	AP2S1
G alpha (i) signaling events	2/199	0.660301271042322	0.7607093593630778	0	0	0.8872824510514866	0.3682746350268699	P2RY4;HTR1B
Class B GPCRs (secretin family receptors)	1/95	0.6611400714883293	0.7607093593630778	0	0	0.9304964539007092	0.38502971184445534	WNT2B
Endocytosis	2/201	0.6656629690166822	0.7626217596355218	0	0	0.8782753050969131	0.3574332721999145	ERBB3;AP2S1
Interferon-gamma signaling pathway	1/97	0.6687913337117796	0.7626217596355218	0	0	0.9110185185185186	0.366487422352511	IRF1
TSH regulation of gene expression	1/97	0.6687913337117796	0.7626217596355218	0	0	0.9110185185185186	0.366487422352511	TANC2
Wnt signaling pathway and pluripotency	1/98	0.6725522165283597	0.7646278176006946	0	0	0.9015807560137457	0.35763501983440127	WNT2B
Pyrimidine metabolism	1/100	0.6799469058224439	0.768334788884829	0	0	0.8832772166105499	0.3407158512914232	ENTPD6
Pancreatic secretion	1/101	0.683581664009525	0.768334788884829	0	0	0.8744	0.33262976145063405	ATP2B4
Melanogenesis	1/101	0.683581664009525	0.768334788884829	0	0	0.8744	0.33262976145063405	WNT2B
GPCR ligand binding	4/410	0.6838581890597955	0.768334788884829	0	0	0.859539342297963	0.3266289974639592	HTR7;WNT2B;P2RY4;HTR1B
Antigen-activated B-cell receptor generation of second messengers	2/211	0.69145711035873	0.7745941822786946	0	0	0.8358253588516746	0.3083812380551683	IBTK;FOXO1
Electron transport chain	1/105	0.6977143113008523	0.7770462592330192	0	0	0.8405982905982906	0.3025696191954249	NDUFS5
Fibroblast growth factor receptor pathway	1/105	0.6977143113008523	0.7770462592330192	0	0	0.8405982905982906	0.3025696191954249	FOXO1
Signaling by insulin receptor	1/109	0.711218396460838	0.789783219325698	0	0	0.8093004115226338	0.2757899371721907	PRKAG2
Pathways in cancer	3/325	0.7138501061607114	0.7904079436330196	0	0	0.8126897473748712	0.2739433081269682	WNT2B;TPM3;FOXO1
Fas signaling pathway	1/115	0.7303565269225575	0.805681760339815	0	0	0.7664717348927875	0.2408426425051256	PLEC
CXCR4 signaling pathway	1/116	0.7334211030123753	0.805681760339815	0	0	0.759768115942029	0.23555489741836597	FOXO1
Leukocyte transendothelial migration	1/117	0.7364510015119689	0.805681760339815	0	0	0.7531800766283525	0.23040725602407477	CLDN19
Tricarboxylic acid (TCA) cycle and respiratory electron transport	1/117	0.7364510015119689	0.805681760339815	0	0	0.7531800766283525	0.23040725602407477	NDUFS5
Prolactin regulation of apoptosis	1/118	0.7394466128969341	0.805681760339815	0	0	0.7467046533713201	0.22539518381122883	IRF1
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	1/119	0.7424083236639133	0.805681760339815	0	0	0.7403389830508474	0.22051432354536318	CD34
Signaling by NOTCH	1/119	0.7424083236639133	0.805681760339815	0	0	0.7403389830508474	0.22051432354536318	AGO4
p75 neurotrophin receptor-mediated signaling	1/124	0.7567215865471358	0.8149559736057228	0	0	0.710063233965673	0.1979371408054833	PLEKHG2
G alpha (s) signaling events	1/125	0.7594877659781081	0.8149559736057228	0	0	0.7043010752688172	0.19376101894759828	HTR7
Integration of energy metabolism	1/125	0.7594877659781081	0.8149559736057228	0	0	0.7043010752688172	0.19376101894759828	PRKAG2
Interleukin-1 signaling pathway	1/125	0.7594877659781081	0.8149559736057228	0	0	0.7043010752688172	0.19376101894759828	UBE2S
Spliceosome	1/127	0.7649265318769914	0.8184928156218788	0	0	0.6930511463844797	0.1857207181422288	SF3A3
PDGFB signaling pathway	1/129	0.7702428404049788	0.821879231940508	0	0	0.6821527777777778	0.17807559838632478	JUND
Adipogenesis	1/133	0.7805190051754775	0.82821738882509	0	0	0.6613468013468013	0.1638792171943585	FOXO1
Tight junction	1/133	0.7805190051754775	0.82821738882509	0	0	0.6613468013468013	0.1638792171943585	CLDN19
Ubiquitin-mediated proteolysis	1/136	0.7879246538470009	0.831456402678327	0	0	0.6465514403292181	0.1541073530266368	UBE2S
Oxidative phosphorylation	1/136	0.7879246538470009	0.831456402678327	0	0	0.6465514403292181	0.1541073530266368	NDUFS5
Diabetes pathways	1/137	0.790337494912628	0.8317050221945561	0	0	0.6417647058823529	0.15100416509085646	HDGF
Signal transduction	9/1020	0.8199168863559984	0.8604622268900862	0	0	0.7697219981129237	0.1528300745971572	HTR7;DAGLA;ERBB3;AGO4;AKT1S1;AP2S1;HTR1B;FOXO1;FBN1
Integrated breast cancer pathway	1/152	0.8234167835551256	0.8617677022412547	0	0	0.5775717439293598	0.11221802360087234	FOXO1
Integrin signaling pathway	1/155	0.8293806160093099	0.8656376921190065	0	0	0.5662337662337662	0.10592880611547607	RHOJ
Toll receptor cascades	1/159	0.8370215765307925	0.8712322676696532	0	0	0.5517862165963432	0.09816576435952273	UBE2S
Purine metabolism	1/164	0.8460953883199736	0.8782837998321466	0	0	0.5347239263803681	0.08936475956621481	ENTPD6
Protein processing in the endoplasmic reticulum	1/166	0.8495824601303728	0.8795135495116597	0	0	0.5281885521885522	0.08610016038538335	DNAJC1
Alzheimer's disease	1/169	0.854666120492486	0.8823850216976477	0	0	0.5186772486772486	0.08145535142997698	NDUFS5
Metapathway biotransformation	1/174	0.8627615481873998	0.8883420792657324	0	0	0.5035581245985871	0.07433370532141516	NAT9
MAPK signaling pathway	2/314	0.872629927269755	0.8960877210135656	0	0	0.55694826007326	0.0758807040340429	DUSP5;JUND
Axon guidance	2/325	0.8846903246303416	0.9060367399699477	0	0	0.5376769128704113	0.06587489079070695	PLXND1;AP2S1
Jak-STAT signaling pathway	1/199	0.8969789130135639	0.9161656277304316	0	0	0.4394163860830527	0.04777463502768985	IL10RA
Platelet activation, signaling and aggregation	1/205	0.9038363850822964	0.9193747059968466	0	0	0.4263616557734205	0.04310811592068335	DAGLA
Gastrin-CREB signaling pathway via PKC and MAPK	1/206	0.9049342655885191	0.9193747059968466	0	0	0.424260162601626	0.04238060881036385	DAGLA
Generic transcription pathway	2/377	0.9286652783662928	0.9401358344670573	0	0	0.4618809523809524	0.03418238126573998	MED16;MED7
Focal adhesion	1/233	0.930291480179444	0.9401358344670573	0	0	0.374367816091954	0.027050815980804544	TNK1
Cytokine-cytokine receptor interaction	1/265	0.9517654482963547	0.9592992117393337	0	0	0.32845117845117844	0.016237526735106495	IL10RA
Metabolism	12/1615	0.9582695609103065	0.9633130849150976	0	0	0.635642282869153	0.027094990777491928	GYS1;GALNT13;GALNT4;FLAD1;NDUFS5;PGAM2;NUP88;HMGCS2;MED16;ST6GALNAC4;MED29;MED7
Signaling by GPCR	6/977	0.9672867265983398	0.9698255369043722	0	0	0.5281247074243984	0.017565594657715868	HTR7;WNT2B;DAGLA;PLEKHG2;P2RY4;HTR1B
Innate immune system	1/319	0.9741240759601303	0.9741240759601303	0	0	0.2719217330538085	0.0071288620568509195	IRF1
